 time            v(Vin)          v(Vout)        
 2.29750000e-08  1.80000000e+00  2.36889844e-07 
 2.29850000e-08  1.80000000e+00  3.86120328e-07 
 2.29950000e-08  1.80000000e+00  2.37829161e-07 
 2.30050000e-08  1.80000000e+00  3.85181187e-07 
 2.30150000e-08  1.80000000e+00  2.38767796e-07 
 2.30250000e-08  1.80000000e+00  3.84243370e-07 
 2.30350000e-08  1.80000000e+00  2.39704505e-07 
 2.30450000e-08  1.80000000e+00  3.83308038e-07 
 2.30550000e-08  1.80000000e+00  2.40638208e-07 
 2.30650000e-08  1.80000000e+00  3.82376199e-07 
 2.30750000e-08  1.80000000e+00  2.41567966e-07 
 2.30850000e-08  1.80000000e+00  3.81448728e-07 
 2.30950000e-08  1.80000000e+00  2.42492962e-07 
 2.31050000e-08  1.80000000e+00  3.80526382e-07 
 2.31150000e-08  1.80000000e+00  2.43412495e-07 
 2.31250000e-08  1.80000000e+00  3.79609815e-07 
 2.31350000e-08  1.80000000e+00  2.44325956e-07 
 2.31450000e-08  1.80000000e+00  3.78699591e-07 
 2.31550000e-08  1.80000000e+00  2.45232822e-07 
 2.31650000e-08  1.80000000e+00  3.77796193e-07 
 2.31750000e-08  1.80000000e+00  2.46132649e-07 
 2.31850000e-08  1.80000000e+00  3.76900035e-07 
 2.31950000e-08  1.80000000e+00  2.47025053e-07 
 2.32050000e-08  1.80000000e+00  3.76011466e-07 
 2.32150000e-08  1.80000000e+00  2.47909712e-07 
 2.32250000e-08  1.80000000e+00  3.75130784e-07 
 2.32350000e-08  1.80000000e+00  2.48786355e-07 
 2.32450000e-08  1.80000000e+00  3.74258237e-07 
 2.32550000e-08  1.80000000e+00  2.49654755e-07 
 2.32650000e-08  1.80000000e+00  3.73394031e-07 
 2.32750000e-08  1.80000000e+00  2.50514725e-07 
 2.32850000e-08  1.80000000e+00  3.72538336e-07 
 2.32950000e-08  1.80000000e+00  2.51366112e-07 
 2.33050000e-08  1.80000000e+00  3.71691286e-07 
 2.33150000e-08  1.80000000e+00  2.52208797e-07 
 2.33250000e-08  1.80000000e+00  3.70852991e-07 
 2.33350000e-08  1.80000000e+00  2.53042684e-07 
 2.33450000e-08  1.80000000e+00  3.70023531e-07 
 2.33550000e-08  1.80000000e+00  2.53867701e-07 
 2.33650000e-08  1.80000000e+00  3.69202968e-07 
 2.33750000e-08  1.80000000e+00  2.54683800e-07 
 2.33850000e-08  1.80000000e+00  3.68391342e-07 
 2.33950000e-08  1.80000000e+00  2.55490948e-07 
 2.34050000e-08  1.80000000e+00  3.67588677e-07 
 2.34150000e-08  1.80000000e+00  2.56289129e-07 
 2.34250000e-08  1.80000000e+00  3.66794981e-07 
 2.34350000e-08  1.80000000e+00  2.57078341e-07 
 2.34450000e-08  1.80000000e+00  3.66010249e-07 
 2.34550000e-08  1.80000000e+00  2.57858596e-07 
 2.34650000e-08  1.80000000e+00  3.65234467e-07 
 2.34750000e-08  1.80000000e+00  2.58629913e-07 
 2.34850000e-08  1.80000000e+00  3.64467608e-07 
 2.34950000e-08  1.80000000e+00  2.59392323e-07 
 2.35050000e-08  1.80000000e+00  3.63709637e-07 
 2.35150000e-08  1.80000000e+00  2.60145865e-07 
 2.35250000e-08  1.80000000e+00  3.62960513e-07 
 2.35350000e-08  1.80000000e+00  2.60890583e-07 
 2.35450000e-08  1.80000000e+00  3.62220188e-07 
 2.35550000e-08  1.80000000e+00  2.61626530e-07 
 2.35650000e-08  1.80000000e+00  3.61488606e-07 
 2.35750000e-08  1.80000000e+00  2.62353762e-07 
 2.35850000e-08  1.80000000e+00  3.60765708e-07 
 2.35950000e-08  1.80000000e+00  2.63072341e-07 
 2.36050000e-08  1.80000000e+00  3.60051432e-07 
 2.36150000e-08  1.80000000e+00  2.63782331e-07 
 2.36250000e-08  1.80000000e+00  3.59345710e-07 
 2.36350000e-08  1.80000000e+00  2.64483802e-07 
 2.36450000e-08  1.80000000e+00  3.58648473e-07 
 2.36550000e-08  1.80000000e+00  2.65176825e-07 
 2.36650000e-08  1.80000000e+00  3.57959647e-07 
 2.36750000e-08  1.80000000e+00  2.65861472e-07 
 2.36850000e-08  1.80000000e+00  3.57279158e-07 
 2.36950000e-08  1.80000000e+00  2.66537822e-07 
 2.37050000e-08  1.80000000e+00  3.56606930e-07 
 2.37150000e-08  1.80000000e+00  2.67205949e-07 
 2.37250000e-08  1.80000000e+00  3.55942884e-07 
 2.37350000e-08  1.80000000e+00  2.67865933e-07 
 2.37450000e-08  1.80000000e+00  3.55286941e-07 
 2.37550000e-08  1.80000000e+00  2.68517854e-07 
 2.37650000e-08  1.80000000e+00  3.54639022e-07 
 2.37750000e-08  1.80000000e+00  2.69161793e-07 
 2.37850000e-08  1.80000000e+00  3.53999045e-07 
 2.37950000e-08  1.80000000e+00  2.69797829e-07 
 2.38050000e-08  1.80000000e+00  3.53366928e-07 
 2.38150000e-08  1.80000000e+00  2.70426046e-07 
 2.38250000e-08  1.80000000e+00  3.52742591e-07 
 2.38350000e-08  1.80000000e+00  2.71046524e-07 
 2.38450000e-08  1.80000000e+00  3.52125952e-07 
 2.38550000e-08  1.80000000e+00  2.71659346e-07 
 2.38650000e-08  1.80000000e+00  3.51516927e-07 
 2.38750000e-08  1.80000000e+00  2.72264594e-07 
 2.38850000e-08  1.80000000e+00  3.50915436e-07 
 2.38950000e-08  1.80000000e+00  2.72862349e-07 
 2.39050000e-08  1.80000000e+00  3.50321397e-07 
 2.39150000e-08  1.80000000e+00  2.73452693e-07 
 2.39250000e-08  1.80000000e+00  3.49734727e-07 
 2.39350000e-08  1.80000000e+00  2.74035709e-07 
 2.39450000e-08  1.80000000e+00  3.49155346e-07 
 2.39550000e-08  1.80000000e+00  2.74611476e-07 
 2.39650000e-08  1.80000000e+00  3.48583173e-07 
 2.39750000e-08  1.80000000e+00  2.75180075e-07 
 2.39850000e-08  1.80000000e+00  3.48018128e-07 
 2.39950000e-08  1.80000000e+00  2.75741587e-07 
 2.40050000e-08  1.80000000e+00  3.47460129e-07 
 2.40150000e-08  1.80000000e+00  2.76296091e-07 
 2.40250000e-08  1.80000000e+00  3.46909100e-07 
 2.40350000e-08  1.80000000e+00  2.76843666e-07 
 2.40450000e-08  1.80000000e+00  3.46364959e-07 
 2.40550000e-08  1.80000000e+00  2.77384392e-07 
 2.40650000e-08  1.80000000e+00  3.45827629e-07 
 2.40750000e-08  1.80000000e+00  2.77918345e-07 
 2.40850000e-08  1.80000000e+00  3.45297033e-07 
 2.40950000e-08  1.80000000e+00  2.78445603e-07 
 2.41050000e-08  1.80000000e+00  3.44773094e-07 
 2.41150000e-08  1.80000000e+00  2.78966244e-07 
 2.41250000e-08  1.80000000e+00  3.44255734e-07 
 2.41350000e-08  1.80000000e+00  2.79480342e-07 
 2.41450000e-08  1.80000000e+00  3.43744879e-07 
 2.41550000e-08  1.80000000e+00  2.79987972e-07 
 2.41650000e-08  1.80000000e+00  3.43240454e-07 
 2.41750000e-08  1.80000000e+00  2.80489211e-07 
 2.41850000e-08  1.80000000e+00  3.42742384e-07 
 2.41950000e-08  1.80000000e+00  2.80984131e-07 
 2.42050000e-08  1.80000000e+00  3.42250596e-07 
 2.42150000e-08  1.80000000e+00  2.81472805e-07 
 2.42250000e-08  1.80000000e+00  3.41765017e-07 
 2.42350000e-08  1.80000000e+00  2.81955307e-07 
 2.42450000e-08  1.80000000e+00  3.41285575e-07 
 2.42550000e-08  1.80000000e+00  2.82431707e-07 
 2.42650000e-08  1.80000000e+00  3.40812199e-07 
 2.42750000e-08  1.80000000e+00  2.82902077e-07 
 2.42850000e-08  1.80000000e+00  3.40344819e-07 
 2.42950000e-08  1.80000000e+00  2.83366486e-07 
 2.43050000e-08  1.80000000e+00  3.39883364e-07 
 2.43150000e-08  1.80000000e+00  2.83825004e-07 
 2.43250000e-08  1.80000000e+00  3.39427765e-07 
 2.43350000e-08  1.80000000e+00  2.84277701e-07 
 2.43450000e-08  1.80000000e+00  3.38977954e-07 
 2.43550000e-08  1.80000000e+00  2.84724643e-07 
 2.43650000e-08  1.80000000e+00  3.38533863e-07 
 2.43750000e-08  1.80000000e+00  2.85165899e-07 
 2.43850000e-08  1.80000000e+00  3.38095426e-07 
 2.43950000e-08  1.80000000e+00  2.85601535e-07 
 2.44050000e-08  1.80000000e+00  3.37662576e-07 
 2.44150000e-08  1.80000000e+00  2.86031616e-07 
 2.44250000e-08  1.80000000e+00  3.37235247e-07 
 2.44350000e-08  1.80000000e+00  2.86456208e-07 
 2.44450000e-08  1.80000000e+00  3.36813376e-07 
 2.44550000e-08  1.80000000e+00  2.86875375e-07 
 2.44650000e-08  1.80000000e+00  3.36396897e-07 
 2.44750000e-08  1.80000000e+00  2.87289181e-07 
 2.44850000e-08  1.80000000e+00  3.35985748e-07 
 2.44950000e-08  1.80000000e+00  2.87697689e-07 
 2.45050000e-08  1.80000000e+00  3.35579867e-07 
 2.45150000e-08  1.80000000e+00  2.88100960e-07 
 2.45250000e-08  1.80000000e+00  3.35179190e-07 
 2.45350000e-08  1.80000000e+00  2.88499058e-07 
 2.45450000e-08  1.80000000e+00  3.34783656e-07 
 2.45550000e-08  1.80000000e+00  2.88892042e-07 
 2.45650000e-08  1.80000000e+00  3.34393206e-07 
 2.45750000e-08  1.80000000e+00  2.89279973e-07 
 2.45850000e-08  1.80000000e+00  3.34007779e-07 
 2.45950000e-08  1.80000000e+00  2.89662911e-07 
 2.46050000e-08  1.80000000e+00  3.33627317e-07 
 2.46150000e-08  1.80000000e+00  2.90040913e-07 
 2.46250000e-08  1.80000000e+00  3.33251760e-07 
 2.46350000e-08  1.80000000e+00  2.90414040e-07 
 2.46450000e-08  1.80000000e+00  3.32881050e-07 
 2.46550000e-08  1.80000000e+00  2.90782347e-07 
 2.46650000e-08  1.80000000e+00  3.32515131e-07 
 2.46750000e-08  1.80000000e+00  2.91145893e-07 
 2.46850000e-08  1.80000000e+00  3.32153945e-07 
 2.46950000e-08  1.80000000e+00  2.91504732e-07 
 2.47050000e-08  1.80000000e+00  3.31797438e-07 
 2.47150000e-08  1.80000000e+00  2.91858922e-07 
 2.47250000e-08  1.80000000e+00  3.31445553e-07 
 2.47350000e-08  1.80000000e+00  2.92208516e-07 
 2.47450000e-08  1.80000000e+00  3.31098235e-07 
 2.47550000e-08  1.80000000e+00  2.92553570e-07 
 2.47650000e-08  1.80000000e+00  3.30755432e-07 
 2.47750000e-08  1.80000000e+00  2.92894137e-07 
 2.47850000e-08  1.80000000e+00  3.30417089e-07 
 2.47950000e-08  1.80000000e+00  2.93230269e-07 
 2.48050000e-08  1.80000000e+00  3.30083153e-07 
 2.48150000e-08  1.80000000e+00  2.93562021e-07 
 2.48250000e-08  1.80000000e+00  3.29753572e-07 
 2.48350000e-08  1.80000000e+00  2.93889444e-07 
 2.48450000e-08  1.80000000e+00  3.29428295e-07 
 2.48550000e-08  1.80000000e+00  2.94212589e-07 
 2.48650000e-08  1.80000000e+00  3.29107270e-07 
 2.48750000e-08  1.80000000e+00  2.94531506e-07 
 2.48850000e-08  1.80000000e+00  3.28790448e-07 
 2.48950000e-08  1.80000000e+00  2.94846247e-07 
 2.49050000e-08  1.80000000e+00  3.28477777e-07 
 2.49150000e-08  1.80000000e+00  2.95156860e-07 
 2.49250000e-08  1.80000000e+00  3.28169209e-07 
 2.49350000e-08  1.80000000e+00  2.95463395e-07 
 2.49450000e-08  1.80000000e+00  3.27864695e-07 
 2.49550000e-08  1.80000000e+00  2.95765900e-07 
 2.49650000e-08  1.80000000e+00  3.27564187e-07 
 2.49750000e-08  1.80000000e+00  2.96064424e-07 
 2.49850000e-08  1.80000000e+00  3.27267636e-07 
 2.49950000e-08  1.80000000e+00  2.96359013e-07 
 2.50050000e-08  1.80000000e+00  3.26974996e-07 
 2.50150000e-08  1.80000000e+00  2.96649715e-07 
 2.50250000e-08  1.80000000e+00  3.26686221e-07 
 2.50350000e-08  1.80000000e+00  2.96936576e-07 
 2.50450000e-08  1.80000000e+00  3.26401264e-07 
 2.50550000e-08  1.80000000e+00  2.97219641e-07 
 2.50650000e-08  1.80000000e+00  3.26120079e-07 
 2.50750000e-08  1.80000000e+00  2.97498956e-07 
 2.50850000e-08  1.80000000e+00  3.25842623e-07 
 2.50950000e-08  1.80000000e+00  2.97774566e-07 
 2.51050000e-08  1.80000000e+00  3.25568849e-07 
 2.51150000e-08  1.80000000e+00  2.98046515e-07 
 2.51250000e-08  1.80000000e+00  3.25298715e-07 
 2.51350000e-08  1.80000000e+00  2.98314845e-07 
 2.51450000e-08  1.80000000e+00  3.25032176e-07 
 2.51550000e-08  1.80000000e+00  2.98579603e-07 
 2.51650000e-08  1.80000000e+00  3.24769190e-07 
 2.51750000e-08  1.80000000e+00  2.98840829e-07 
 2.51850000e-08  1.80000000e+00  3.24509714e-07 
 2.51950000e-08  1.80000000e+00  2.99098565e-07 
 2.52050000e-08  1.80000000e+00  3.24253706e-07 
 2.52150000e-08  1.80000000e+00  2.99352854e-07 
 2.52250000e-08  1.80000000e+00  3.24001125e-07 
 2.52350000e-08  1.80000000e+00  2.99603737e-07 
 2.52450000e-08  1.80000000e+00  3.23751930e-07 
 2.52550000e-08  1.80000000e+00  2.99851255e-07 
 2.52650000e-08  1.80000000e+00  3.23506080e-07 
 2.52750000e-08  1.80000000e+00  3.00095448e-07 
 2.52850000e-08  1.80000000e+00  3.23263534e-07 
 2.52950000e-08  1.80000000e+00  3.00336356e-07 
 2.53050000e-08  1.80000000e+00  3.23024254e-07 
 2.53150000e-08  1.80000000e+00  3.00574018e-07 
 2.53250000e-08  1.80000000e+00  3.22788201e-07 
 2.53350000e-08  1.80000000e+00  3.00808473e-07 
 2.53450000e-08  1.80000000e+00  3.22555334e-07 
 2.53550000e-08  1.80000000e+00  3.01039761e-07 
 2.53650000e-08  1.80000000e+00  3.22325616e-07 
 2.53750000e-08  1.80000000e+00  3.01267918e-07 
 2.53850000e-08  1.80000000e+00  3.22099010e-07 
 2.53950000e-08  1.80000000e+00  3.01492983e-07 
 2.54050000e-08  1.80000000e+00  3.21875477e-07 
 2.54150000e-08  1.80000000e+00  3.01714993e-07 
 2.54250000e-08  1.80000000e+00  3.21654982e-07 
 2.54350000e-08  1.80000000e+00  3.01933984e-07 
 2.54450000e-08  1.80000000e+00  3.21437486e-07 
 2.54550000e-08  1.80000000e+00  3.02149993e-07 
 2.54650000e-08  1.80000000e+00  3.21222954e-07 
 2.54750000e-08  1.80000000e+00  3.02363056e-07 
 2.54850000e-08  1.80000000e+00  3.21011351e-07 
 2.54950000e-08  1.80000000e+00  3.02573209e-07 
 2.55050000e-08  1.80000000e+00  3.20802641e-07 
 2.55150000e-08  1.80000000e+00  3.02780486e-07 
 2.55250000e-08  1.80000000e+00  3.20596788e-07 
 2.55350000e-08  1.80000000e+00  3.02984922e-07 
 2.55450000e-08  1.80000000e+00  3.20393759e-07 
 2.55550000e-08  1.80000000e+00  3.03186552e-07 
 2.55650000e-08  1.80000000e+00  3.20193520e-07 
 2.55750000e-08  1.80000000e+00  3.03385410e-07 
 2.55850000e-08  1.80000000e+00  3.19996036e-07 
 2.55950000e-08  1.80000000e+00  3.03581528e-07 
 2.56050000e-08  1.80000000e+00  3.19801275e-07 
 2.56150000e-08  1.80000000e+00  3.03774941e-07 
 2.56250000e-08  1.80000000e+00  3.19609203e-07 
 2.56350000e-08  1.80000000e+00  3.03965680e-07 
 2.56450000e-08  1.80000000e+00  3.19419788e-07 
 2.56550000e-08  1.80000000e+00  3.04153779e-07 
 2.56650000e-08  1.80000000e+00  3.19232997e-07 
 2.56750000e-08  1.80000000e+00  3.04339270e-07 
 2.56850000e-08  1.80000000e+00  3.19048799e-07 
 2.56950000e-08  1.80000000e+00  3.04522183e-07 
 2.57050000e-08  1.80000000e+00  3.18867163e-07 
 2.57150000e-08  1.80000000e+00  3.04702550e-07 
 2.57250000e-08  1.80000000e+00  3.18688057e-07 
 2.57350000e-08  1.80000000e+00  3.04880403e-07 
 2.57450000e-08  1.80000000e+00  3.18511450e-07 
 2.57550000e-08  1.80000000e+00  3.05055771e-07 
 2.57650000e-08  1.80000000e+00  3.18337312e-07 
 2.57750000e-08  1.80000000e+00  3.05228686e-07 
 2.57850000e-08  1.80000000e+00  3.18165614e-07 
 2.57950000e-08  1.80000000e+00  3.05399176e-07 
 2.58050000e-08  1.80000000e+00  3.17996324e-07 
 2.58150000e-08  1.80000000e+00  3.05567272e-07 
 2.58250000e-08  1.80000000e+00  3.17829415e-07 
 2.58350000e-08  1.80000000e+00  3.05733002e-07 
 2.58450000e-08  1.80000000e+00  3.17664857e-07 
 2.58550000e-08  1.80000000e+00  3.05896395e-07 
 2.58650000e-08  1.80000000e+00  3.17502621e-07 
 2.58750000e-08  1.80000000e+00  3.06057480e-07 
 2.58850000e-08  1.80000000e+00  3.17342680e-07 
 2.58950000e-08  1.80000000e+00  3.06216285e-07 
 2.59050000e-08  1.80000000e+00  3.17185005e-07 
 2.59150000e-08  1.80000000e+00  3.06372838e-07 
 2.59250000e-08  1.80000000e+00  3.17029567e-07 
 2.59350000e-08  1.80000000e+00  3.06527167e-07 
 2.59450000e-08  1.80000000e+00  3.16876341e-07 
 2.59550000e-08  1.80000000e+00  3.06679298e-07 
 2.59650000e-08  1.80000000e+00  3.16725298e-07 
 2.59750000e-08  1.80000000e+00  3.06829259e-07 
 2.59850000e-08  1.80000000e+00  3.16576413e-07 
 2.59950000e-08  1.80000000e+00  3.06977075e-07 
 2.60000000e-08  1.80000000e+00  3.16357070e-07 
 2.60010000e-08  1.79820000e+00 -5.73563727e-04 
 2.60030000e-08  1.79460000e+00 -1.28357621e-03 
 2.60070000e-08  1.78740000e+00 -1.51200556e-03 
 2.60150000e-08  1.77300000e+00 -1.48216969e-03 
 2.60250000e-08  1.75500000e+00 -1.52406789e-03 
 2.60350000e-08  1.73700000e+00 -1.52583545e-03 
 2.60450000e-08  1.71900000e+00 -1.55569976e-03 
 2.60550000e-08  1.70100000e+00 -1.56781273e-03 
 2.60650000e-08  1.68300000e+00 -1.59555728e-03 
 2.60750000e-08  1.66500000e+00 -1.61312159e-03 
 2.60850000e-08  1.64700000e+00 -1.64187011e-03 
 2.60950000e-08  1.62900000e+00 -1.66361092e-03 
